transaction_id,transaction_timestamp,transaction_hour,user_id,category,status,amount
20251002-000376,2025-10-02 09:24:09,9,8404,Fashion,completed,439.56
20251002-000377,2025-10-02 17:14:42,17,4343,Toys,completed,583.5
20251002-000378,2025-10-02 09:59:14,9,5070,Electronics,completed,688.65
20251002-000379,2025-10-02 22:48:18,22,1580,Fashion,completed,419.13
20251002-000380,2025-10-02 11:28:47,11,8004,Fashion,completed,443.29
20251002-000381,2025-10-02 09:07:21,9,9130,Books,completed,267.91
20251002-000382,2025-10-02 14:36:20,14,4147,Home & Garden,completed,740.88
20251002-000383,2025-10-02 20:48:59,20,5249,Fashion,completed,239.85
20251002-000384,2025-10-02 22:51:51,22,2679,Fashion,completed,625.75
20251002-000385,2025-10-02 16:32:43,16,4506,Toys,completed,395.2
20251002-000386,2025-10-02 14:21:31,14,8253,Toys,completed,360.1
20251002-000387,2025-10-02 19:49:49,19,3744,Electronics,completed,283.5
20251002-000388,2025-10-02 13:46:22,13,6188,Books,shipped,811.51
20251002-000389,2025-10-02 22:04:12,22,3141,Electronics,shipped,483.22
20251002-000390,2025-10-02 17:38:04,17,7617,Toys,processing,453.19
20251002-000391,2025-10-02 08:17:03,8,3479,Home & Garden,shipped,583.01
20251002-000392,2025-10-02 18:37:27,18,7484,Toys,completed,352.38
20251002-000393,2025-10-02 17:53:13,17,8421,Books,shipped,450.28
20251002-000394,2025-10-02 16:52:07,16,5452,Toys,completed,458.45
20251002-000395,2025-10-02 12:36:08,12,6881,Books,completed,373.18
20251002-000396,2025-10-02 18:29:56,18,7665,Books,shipped,629.95
20251002-000397,2025-10-02 12:50:50,12,3849,Books,completed,417.2
20251002-000398,2025-10-02 13:30:34,13,8390,Books,shipped,217.03
20251002-000399,2025-10-02 16:09:36,16,7905,Books,processing,404.78
20251002-000400,2025-10-02 20:14:20,20,3489,Home & Garden,processing,487.38
20251002-000401,2025-10-02 15:41:57,15,5611,Electronics,processing,315.98
20251002-000402,2025-10-02 15:58:17,15,3839,Fashion,completed,327.81
20251002-000403,2025-10-02 21:47:32,21,9527,Electronics,completed,368.06
20251002-000404,2025-10-02 15:43:07,15,6878,Books,completed,633.19
20251002-000405,2025-10-02 08:17:50,8,7303,Home & Garden,completed,376.93
20251002-000406,2025-10-02 08:22:48,8,1851,Toys,shipped,664.37
20251002-000407,2025-10-02 15:32:16,15,2687,Home & Garden,shipped,357.76
20251002-000408,2025-10-02 12:15:42,12,7833,Books,shipped,498.75
20251002-000409,2025-10-02 16:53:30,16,3427,Home & Garden,completed,383.06
20251002-000410,2025-10-02 09:37:33,9,5000,Home & Garden,completed,563.11
20251002-000411,2025-10-02 16:34:05,16,6052,Books,completed,282.26
20251002-000412,2025-10-02 19:33:21,19,3738,Home & Garden,completed,561.43
20251002-000413,2025-10-02 21:27:13,21,6732,Fashion,processing,467.08
20251002-000414,2025-10-02 15:01:02,15,6387,Fashion,completed,354.0
20251002-000415,2025-10-02 16:29:11,16,9002,Home & Garden,completed,425.07
20251002-000416,2025-10-02 11:12:35,11,6536,Toys,completed,680.08
20251002-000417,2025-10-02 08:40:11,8,4913,Books,shipped,470.68
20251002-000418,2025-10-02 08:15:44,8,2066,Fashion,shipped,344.59
20251002-000419,2025-10-02 12:58:01,12,8723,Toys,completed,269.3
20251002-000420,2025-10-02 09:04:01,9,5380,Home & Garden,completed,525.81
20251002-000421,2025-10-02 21:54:14,21,5107,Toys,completed,479.38
20251002-000422,2025-10-02 15:27:22,15,6726,Electronics,completed,554.25
20251002-000423,2025-10-02 17:52:28,17,4373,Fashion,shipped,230.67
20251002-000424,2025-10-02 18:38:16,18,9945,Home & Garden,shipped,274.16
20251002-000425,2025-10-02 12:44:31,12,3082,Books,completed,622.03
20251002-000426,2025-10-02 12:19:06,12,9967,Home & Garden,completed,499.7
20251002-000427,2025-10-02 09:23:29,9,7748,Books,returned,530.01
20251002-000428,2025-10-02 14:26:27,14,1417,Home & Garden,completed,305.6
20251002-000429,2025-10-02 20:29:13,20,9306,Toys,shipped,302.85
20251002-000430,2025-10-02 15:57:43,15,9808,Toys,completed,598.69
20251002-000431,2025-10-02 17:44:29,17,4974,Toys,completed,605.76
20251002-000432,2025-10-02 20:26:16,20,4267,Electronics,completed,286.75
20251002-000433,2025-10-02 08:25:31,8,1825,Books,completed,258.09
20251002-000434,2025-10-02 09:06:45,9,8668,Toys,returned,433.71
20251002-000435,2025-10-02 17:41:05,17,6745,Electronics,completed,330.1
20251002-000436,2025-10-02 11:46:50,11,1412,Books,completed,326.97
20251002-000437,2025-10-02 12:52:23,12,8543,Home & Garden,completed,262.29
20251002-000438,2025-10-02 20:58:05,20,8587,Electronics,completed,379.73
20251002-000439,2025-10-02 09:37:26,9,1728,Fashion,completed,276.8
20251002-000440,2025-10-02 08:04:17,8,8164,Electronics,completed,285.69
20251002-000441,2025-10-02 16:22:23,16,9867,Electronics,shipped,494.76
20251002-000442,2025-10-02 21:27:36,21,6988,Books,completed,441.72
20251002-000443,2025-10-02 08:33:55,8,3504,Home & Garden,completed,522.73
20251002-000444,2025-10-02 20:52:23,20,3967,Fashion,processing,202.64
20251002-000445,2025-10-02 22:14:37,22,3786,Toys,completed,451.48
20251002-000446,2025-10-02 11:31:33,11,2122,Toys,returned,761.35
20251002-000447,2025-10-02 09:25:39,9,5079,Electronics,completed,394.16
20251002-000448,2025-10-02 18:47:46,18,2571,Books,processing,573.71
20251002-000449,2025-10-02 11:30:14,11,6073,Books,shipped,572.4
20251002-000450,2025-10-02 15:18:10,15,6104,Toys,processing,579.78
20251002-000451,2025-10-02 15:08:21,15,3143,Fashion,returned,475.0
20251002-000452,2025-10-02 22:28:53,22,7806,Home & Garden,completed,534.91
20251002-000453,2025-10-02 18:53:23,18,8357,Fashion,returned,554.85
20251002-000454,2025-10-02 19:57:00,19,4440,Home & Garden,completed,545.32
20251002-000455,2025-10-02 16:50:17,16,4766,Toys,completed,282.39
20251002-000456,2025-10-02 20:38:43,20,6644,Home & Garden,completed,193.89
20251002-000457,2025-10-02 22:03:11,22,3914,Books,completed,216.96
20251002-000458,2025-10-02 18:02:56,18,5968,Electronics,completed,409.48
20251002-000459,2025-10-02 22:55:42,22,6917,Electronics,completed,539.09
20251002-000460,2025-10-02 19:28:27,19,9787,Toys,completed,284.34
20251002-000461,2025-10-02 12:51:39,12,1728,Books,shipped,588.6
20251002-000462,2025-10-02 14:10:59,14,2365,Fashion,processing,374.66
20251002-000463,2025-10-02 10:32:06,10,5492,Books,completed,376.09
20251002-000464,2025-10-02 17:37:22,17,1698,Electronics,completed,324.58
20251002-000465,2025-10-02 11:57:20,11,8186,Electronics,completed,167.28
20251002-000466,2025-10-02 17:10:33,17,1395,Books,completed,484.4
20251002-000467,2025-10-02 16:26:10,16,8400,Books,completed,706.9
20251002-000468,2025-10-02 17:32:21,17,9082,Electronics,completed,440.6
20251002-000469,2025-10-02 17:20:41,17,5171,Fashion,completed,172.41
20251002-000470,2025-10-02 21:38:34,21,5360,Toys,returned,567.05
20251002-000471,2025-10-02 19:30:51,19,3502,Toys,completed,206.28
20251002-000472,2025-10-02 08:37:28,8,1717,Books,completed,268.64
20251002-000473,2025-10-02 09:45:41,9,3782,Toys,completed,414.25
20251002-000474,2025-10-02 12:01:27,12,5946,Electronics,completed,468.43
20251002-000475,2025-10-02 10:26:58,10,6486,Electronics,completed,298.7
20251002-000476,2025-10-02 09:35:17,9,9335,Books,shipped,408.4
20251002-000477,2025-10-02 08:10:13,8,5980,Books,completed,557.27
20251002-000478,2025-10-02 17:46:17,17,8266,Books,completed,577.83
20251002-000479,2025-10-02 10:17:27,10,5491,Fashion,returned,637.72
20251002-000480,2025-10-02 08:58:23,8,8192,Toys,processing,736.41
20251002-000481,2025-10-02 19:00:07,19,6588,Books,shipped,571.48
20251002-000482,2025-10-02 08:34:41,8,8651,Home & Garden,completed,417.49
20251002-000483,2025-10-02 19:34:53,19,4636,Home & Garden,shipped,578.9
20251002-000484,2025-10-02 08:30:44,8,2167,Electronics,completed,520.01
20251002-000485,2025-10-02 15:27:52,15,2062,Toys,completed,525.96
20251002-000486,2025-10-02 22:38:07,22,3156,Books,completed,476.58
20251002-000487,2025-10-02 10:00:03,10,8860,Home & Garden,completed,313.19
20251002-000488,2025-10-02 18:24:26,18,6161,Toys,completed,295.79
20251002-000489,2025-10-02 08:42:35,8,6305,Electronics,completed,435.43
20251002-000490,2025-10-02 14:37:04,14,7541,Fashion,returned,472.34
20251002-000491,2025-10-02 17:19:32,17,5729,Toys,processing,348.08
20251002-000492,2025-10-02 10:02:48,10,8330,Toys,shipped,513.5
20251002-000493,2025-10-02 15:50:33,15,6334,Fashion,completed,762.11
20251002-000494,2025-10-02 11:01:29,11,9924,Toys,processing,188.35
20251002-000495,2025-10-02 11:17:07,11,5330,Electronics,completed,537.34
20251002-000496,2025-10-02 12:43:38,12,9010,Electronics,shipped,440.1
20251002-000497,2025-10-02 13:09:46,13,7801,Fashion,completed,517.6
20251002-000498,2025-10-02 14:04:25,14,5846,Books,shipped,385.39
20251002-000499,2025-10-02 21:08:56,21,7731,Home & Garden,completed,428.09
20251002-000500,2025-10-02 21:01:36,21,8241,Books,processing,469.43
20251002-000501,2025-10-02 11:33:33,11,1953,Toys,processing,404.75
20251002-000502,2025-10-02 15:59:06,15,3539,Home & Garden,completed,221.92
20251002-000503,2025-10-02 20:37:39,20,8056,Fashion,completed,414.91
20251002-000504,2025-10-02 13:30:27,13,2542,Fashion,returned,237.53
20251002-000505,2025-10-02 21:09:38,21,6293,Home & Garden,completed,547.98
20251002-000506,2025-10-02 08:49:38,8,2191,Electronics,processing,170.17
20251002-000507,2025-10-02 08:11:27,8,7313,Home & Garden,completed,604.3
20251002-000508,2025-10-02 16:35:13,16,7938,Toys,completed,514.43
20251002-000509,2025-10-02 17:53:52,17,3681,Electronics,completed,515.01
20251002-000510,2025-10-02 13:20:49,13,2540,Fashion,completed,125.35
20251002-000511,2025-10-02 17:48:37,17,7172,Home & Garden,shipped,400.71
20251002-000512,2025-10-02 15:46:03,15,6541,Books,completed,623.03
20251002-000513,2025-10-02 20:05:41,20,2365,Books,completed,372.21
20251002-000514,2025-10-02 14:47:17,14,9691,Toys,completed,288.29
20251002-000515,2025-10-02 19:48:43,19,9702,Books,completed,354.5
20251002-000516,2025-10-02 13:02:47,13,8494,Home & Garden,processing,439.76
20251002-000517,2025-10-02 11:09:24,11,5312,Home & Garden,returned,322.29
20251002-000518,2025-10-02 14:04:06,14,2324,Books,completed,635.07
20251002-000519,2025-10-02 16:45:37,16,4141,Home & Garden,processing,440.3
20251002-000520,2025-10-02 21:25:27,21,8419,Toys,shipped,366.66
20251002-000521,2025-10-02 18:20:04,18,4486,Electronics,completed,254.8
20251002-000522,2025-10-02 17:44:02,17,2810,Toys,returned,522.67
20251002-000523,2025-10-02 17:25:43,17,7588,Toys,completed,519.25
20251002-000524,2025-10-02 21:37:30,21,3923,Home & Garden,completed,331.17
20251002-000525,2025-10-02 14:43:46,14,6301,Electronics,processing,114.55
20251002-000526,2025-10-02 08:25:41,8,5186,Home & Garden,completed,511.61
20251002-000527,2025-10-02 17:07:57,17,9905,Fashion,processing,421.98
20251002-000528,2025-10-02 16:04:19,16,6977,Home & Garden,processing,500.41
20251002-000529,2025-10-02 20:14:18,20,5268,Home & Garden,completed,743.58
20251002-000530,2025-10-02 11:58:47,11,5748,Home & Garden,processing,445.98
20251002-000531,2025-10-02 22:15:59,22,5849,Electronics,completed,372.92
20251002-000532,2025-10-02 10:00:10,10,4709,Home & Garden,completed,277.9
20251002-000533,2025-10-02 11:15:39,11,7619,Electronics,shipped,403.14
20251002-000534,2025-10-02 11:36:02,11,9647,Books,processing,474.09
20251002-000535,2025-10-02 20:02:22,20,4072,Fashion,completed,458.0
20251002-000536,2025-10-02 17:51:06,17,7530,Electronics,completed,708.52
20251002-000537,2025-10-02 18:46:22,18,1504,Books,shipped,524.86
20251002-000538,2025-10-02 09:30:06,9,2214,Electronics,shipped,429.78
20251002-000539,2025-10-02 21:12:45,21,2531,Electronics,shipped,344.02
20251002-000540,2025-10-02 19:55:33,19,8576,Fashion,completed,490.0
20251002-000541,2025-10-02 21:15:41,21,1823,Toys,completed,313.95
20251002-000542,2025-10-02 08:54:18,8,1928,Toys,completed,476.97
20251002-000543,2025-10-02 19:42:57,19,6029,Electronics,processing,523.11
20251002-000544,2025-10-02 17:20:08,17,1133,Home & Garden,completed,417.53
20251002-000545,2025-10-02 19:01:47,19,3105,Books,completed,355.46
20251002-000546,2025-10-02 08:53:50,8,4627,Home & Garden,returned,122.21
20251002-000547,2025-10-02 20:26:17,20,7316,Home & Garden,completed,621.58
20251002-000548,2025-10-02 21:37:40,21,2852,Electronics,returned,510.5
20251002-000549,2025-10-02 15:25:47,15,5910,Electronics,shipped,514.14
20251002-000550,2025-10-02 21:57:44,21,5175,Electronics,processing,215.8
20251002-000551,2025-10-02 09:58:41,9,6348,Electronics,completed,656.98
20251002-000552,2025-10-02 19:37:24,19,7190,Toys,completed,380.22
20251002-000553,2025-10-02 17:45:51,17,2256,Electronics,shipped,406.68
20251002-000554,2025-10-02 12:24:13,12,4376,Toys,processing,289.61
20251002-000555,2025-10-02 19:10:43,19,6645,Toys,shipped,181.96
20251002-000556,2025-10-02 11:07:24,11,4486,Electronics,completed,623.6
20251002-000557,2025-10-02 15:07:18,15,4584,Fashion,shipped,642.99
20251002-000558,2025-10-02 09:32:38,9,9053,Books,shipped,425.17
20251002-000559,2025-10-02 17:52:54,17,4330,Home & Garden,shipped,348.09
20251002-000560,2025-10-02 16:06:14,16,3703,Toys,shipped,393.44
20251002-000561,2025-10-02 14:37:15,14,9662,Books,processing,397.56
20251002-000562,2025-10-02 22:20:26,22,9120,Fashion,shipped,270.02
20251002-000563,2025-10-02 20:07:39,20,8114,Home & Garden,completed,406.16
20251002-000564,2025-10-02 14:50:09,14,2353,Home & Garden,completed,472.97
20251002-000565,2025-10-02 08:53:03,8,6063,Toys,completed,602.72
20251002-000566,2025-10-02 21:20:50,21,9549,Electronics,completed,452.14
20251002-000567,2025-10-02 19:55:18,19,8575,Fashion,completed,213.55
20251002-000568,2025-10-02 09:19:27,9,1667,Toys,completed,503.03
20251002-000569,2025-10-02 11:07:20,11,5468,Fashion,completed,411.61
20251002-000570,2025-10-02 11:57:58,11,7819,Electronics,completed,655.56
20251002-000571,2025-10-02 18:45:46,18,4719,Electronics,processing,664.42
20251002-000572,2025-10-02 21:30:13,21,3745,Toys,processing,669.67
20251002-000573,2025-10-02 10:49:32,10,8483,Electronics,completed,365.76
20251002-000574,2025-10-02 14:56:47,14,1539,Books,returned,748.48
20251002-000575,2025-10-02 19:28:09,19,5964,Home & Garden,completed,502.64
20251002-000576,2025-10-02 15:47:18,15,5835,Toys,completed,693.96
20251002-000577,2025-10-02 09:08:29,9,4775,Fashion,completed,374.61
20251002-000578,2025-10-02 11:14:21,11,7042,Books,completed,405.21
20251002-000579,2025-10-02 21:29:02,21,8102,Toys,shipped,491.1
20251002-000580,2025-10-02 10:25:36,10,8312,Electronics,shipped,472.78
20251002-000581,2025-10-02 09:09:40,9,6320,Electronics,completed,638.22
20251002-000582,2025-10-02 19:28:17,19,7132,Electronics,completed,415.18
20251002-000583,2025-10-02 20:53:10,20,8891,Electronics,completed,624.69
20251002-000584,2025-10-02 21:15:47,21,3779,Fashion,completed,559.84
20251002-000585,2025-10-02 13:35:01,13,1924,Books,completed,417.99
20251002-000586,2025-10-02 20:19:11,20,2581,Home & Garden,completed,548.2
20251002-000587,2025-10-02 11:44:53,11,8714,Fashion,processing,379.01
20251002-000588,2025-10-02 13:53:05,13,4324,Fashion,processing,802.53
20251002-000589,2025-10-02 09:36:42,9,6713,Home & Garden,completed,50.35
20251002-000590,2025-10-02 19:21:58,19,8026,Home & Garden,processing,550.94
20251002-000591,2025-10-02 11:06:39,11,1255,Electronics,completed,185.31
20251002-000592,2025-10-02 18:22:43,18,5804,Fashion,completed,416.15
20251002-000593,2025-10-02 13:40:28,13,2838,Toys,completed,437.16
20251002-000594,2025-10-02 21:39:58,21,1009,Home & Garden,shipped,676.15
20251002-000595,2025-10-02 12:28:29,12,3871,Home & Garden,returned,346.18
20251002-000596,2025-10-02 10:15:01,10,9989,Books,shipped,646.2
20251002-000597,2025-10-02 15:37:08,15,8409,Toys,completed,273.18
20251002-000598,2025-10-02 14:27:46,14,8418,Toys,shipped,652.0
20251002-000599,2025-10-02 10:47:01,10,6124,Home & Garden,completed,378.85
20251002-000600,2025-10-02 13:37:28,13,2015,Electronics,processing,461.02
20251002-000601,2025-10-02 11:30:32,11,3193,Books,completed,399.54
20251002-000602,2025-10-02 18:13:09,18,9415,Toys,completed,642.35
20251002-000603,2025-10-02 12:52:33,12,8449,Home & Garden,completed,613.16
20251002-000604,2025-10-02 18:32:43,18,5158,Toys,shipped,516.53
20251002-000605,2025-10-02 12:56:54,12,4925,Books,completed,277.22
20251002-000606,2025-10-02 14:08:07,14,7970,Books,shipped,342.75
20251002-000607,2025-10-02 18:56:36,18,7938,Fashion,completed,295.71
20251002-000608,2025-10-02 12:26:53,12,5784,Home & Garden,shipped,112.78
20251002-000609,2025-10-02 18:23:59,18,5000,Books,processing,639.2
20251002-000610,2025-10-02 22:12:32,22,2633,Fashion,processing,400.83
20251002-000611,2025-10-02 10:25:46,10,8266,Fashion,completed,399.23
20251002-000612,2025-10-02 17:28:05,17,9702,Toys,completed,674.42
20251002-000613,2025-10-02 12:50:43,12,1384,Toys,completed,378.6
20251002-000614,2025-10-02 14:48:39,14,1404,Fashion,shipped,323.93
20251002-000615,2025-10-02 12:42:44,12,9175,Toys,completed,416.29
20251002-000616,2025-10-02 12:27:18,12,3000,Books,completed,280.1
20251002-000617,2025-10-02 16:27:31,16,6989,Electronics,completed,501.65
20251002-000618,2025-10-02 22:07:26,22,2460,Books,completed,393.95
20251002-000619,2025-10-02 10:22:00,10,8190,Fashion,shipped,373.91
20251002-000620,2025-10-02 20:28:42,20,8140,Fashion,completed,360.91
20251002-000621,2025-10-02 13:04:51,13,4636,Books,shipped,434.07
20251002-000622,2025-10-02 08:41:32,8,5809,Toys,completed,462.52
20251002-000623,2025-10-02 17:06:39,17,5178,Toys,completed,372.0
20251002-000624,2025-10-02 12:41:31,12,8245,Fashion,completed,396.19
20251002-000625,2025-10-02 15:35:04,15,7600,Home & Garden,completed,437.77
20251002-000626,2025-10-02 12:40:16,12,6997,Toys,completed,422.64
20251002-000627,2025-10-02 16:26:07,16,3048,Books,shipped,454.66
20251002-000628,2025-10-02 18:57:56,18,5780,Toys,completed,348.5
20251002-000629,2025-10-02 13:45:41,13,1716,Books,processing,600.69
20251002-000630,2025-10-02 15:01:33,15,8939,Fashion,completed,464.52
20251002-000631,2025-10-02 17:24:08,17,6565,Toys,completed,374.42
20251002-000632,2025-10-02 15:08:55,15,5544,Books,shipped,501.66
20251002-000633,2025-10-02 20:52:22,20,5976,Fashion,completed,438.84
20251002-000634,2025-10-02 10:26:34,10,4419,Home & Garden,completed,189.93
20251002-000635,2025-10-02 14:00:49,14,8239,Books,completed,501.14
20251002-000636,2025-10-02 21:22:06,21,1249,Home & Garden,completed,297.07
20251002-000637,2025-10-02 14:09:14,14,9865,Home & Garden,processing,590.16
20251002-000638,2025-10-02 21:41:52,21,1770,Electronics,completed,413.74
20251002-000639,2025-10-02 17:51:53,17,5363,Toys,shipped,567.01
20251002-000640,2025-10-02 19:24:19,19,2077,Books,processing,355.47
20251002-000641,2025-10-02 13:53:49,13,9427,Home & Garden,completed,460.49
20251002-000642,2025-10-02 19:02:24,19,9580,Electronics,processing,631.54
20251002-000643,2025-10-02 14:05:02,14,8901,Fashion,completed,409.65
20251002-000644,2025-10-02 21:57:59,21,5858,Books,returned,361.38
20251002-000645,2025-10-02 09:05:54,9,7544,Home & Garden,completed,548.26
20251002-000646,2025-10-02 16:52:45,16,5719,Toys,shipped,545.35
20251002-000647,2025-10-02 17:01:23,17,3814,Electronics,completed,367.69
20251002-000648,2025-10-02 17:57:33,17,4374,Home & Garden,completed,152.18
20251002-000649,2025-10-02 08:57:45,8,2252,Toys,shipped,358.5
20251002-000650,2025-10-02 08:17:21,8,7996,Home & Garden,shipped,551.6
20251002-000651,2025-10-02 10:22:10,10,5673,Books,completed,333.74
20251002-000652,2025-10-02 21:01:47,21,5530,Books,completed,448.36
20251002-000653,2025-10-02 22:11:07,22,7881,Books,shipped,351.38
20251002-000654,2025-10-02 10:21:38,10,7949,Electronics,shipped,160.17
20251002-000655,2025-10-02 08:36:42,8,7241,Books,returned,348.68
20251002-000656,2025-10-02 19:19:34,19,9017,Toys,shipped,550.97
20251002-000657,2025-10-02 14:38:48,14,7941,Home & Garden,returned,94.46
20251002-000658,2025-10-02 11:23:45,11,8002,Fashion,shipped,487.83
20251002-000659,2025-10-02 17:47:37,17,2331,Toys,completed,272.09
20251002-000660,2025-10-02 20:19:07,20,5261,Toys,completed,541.27
20251002-000661,2025-10-02 09:00:53,9,8648,Books,shipped,557.15
20251002-000662,2025-10-02 17:00:36,17,6115,Electronics,shipped,424.21
20251002-000663,2025-10-02 12:16:26,12,5637,Home & Garden,completed,424.55
20251002-000664,2025-10-02 13:58:27,13,5854,Electronics,completed,329.05
20251002-000665,2025-10-02 16:00:39,16,4177,Home & Garden,returned,248.16
20251002-000666,2025-10-02 11:52:33,11,8730,Home & Garden,completed,704.71
20251002-000667,2025-10-02 09:51:31,9,3180,Electronics,completed,320.24
20251002-000668,2025-10-02 12:44:14,12,5892,Toys,completed,685.17
20251002-000669,2025-10-02 10:29:43,10,8043,Home & Garden,completed,321.07
20251002-000670,2025-10-02 09:40:16,9,1137,Electronics,completed,528.78
20251002-000671,2025-10-02 19:46:32,19,7327,Home & Garden,completed,279.33
20251002-000672,2025-10-02 08:02:46,8,4472,Fashion,completed,528.51
20251002-000673,2025-10-02 17:45:45,17,6449,Toys,shipped,401.16
20251002-000674,2025-10-02 09:54:51,9,3832,Books,completed,403.12
20251002-000675,2025-10-02 13:10:53,13,4579,Home & Garden,processing,541.5
20251002-000676,2025-10-02 15:23:15,15,6971,Fashion,processing,379.63
20251002-000677,2025-10-02 20:21:28,20,5164,Books,completed,235.78
20251002-000678,2025-10-02 10:43:08,10,8941,Books,shipped,564.2
20251002-000679,2025-10-02 18:44:32,18,6569,Home & Garden,completed,278.11
20251002-000680,2025-10-02 22:25:59,22,5300,Electronics,processing,527.48
20251002-000681,2025-10-02 16:12:48,16,7269,Home & Garden,completed,595.95
20251002-000682,2025-10-02 22:00:28,22,4818,Fashion,shipped,393.68
20251002-000683,2025-10-02 19:23:12,19,2906,Books,shipped,627.35
20251002-000684,2025-10-02 16:09:20,16,7254,Home & Garden,completed,522.27
20251002-000685,2025-10-02 09:34:57,9,1760,Electronics,completed,345.62
20251002-000686,2025-10-02 15:23:20,15,8830,Home & Garden,shipped,660.21
20251002-000687,2025-10-02 17:27:04,17,8350,Toys,shipped,278.75
20251002-000688,2025-10-02 18:35:09,18,7238,Electronics,completed,393.49
20251002-000689,2025-10-02 19:15:05,19,7090,Fashion,shipped,419.05
20251002-000690,2025-10-02 12:39:55,12,7031,Books,completed,540.78
20251002-000691,2025-10-02 11:15:50,11,8687,Home & Garden,shipped,617.31
20251002-000692,2025-10-02 17:58:56,17,9472,Electronics,completed,607.92
20251002-000693,2025-10-02 12:16:12,12,2887,Toys,processing,483.56
20251002-000694,2025-10-02 11:50:00,11,4266,Electronics,completed,407.96
20251002-000695,2025-10-02 15:53:19,15,1666,Toys,completed,176.1
20251002-000696,2025-10-02 11:14:56,11,5188,Fashion,completed,252.88
20251002-000697,2025-10-02 20:15:46,20,1671,Books,completed,715.0
20251002-000698,2025-10-02 17:14:45,17,7777,Fashion,completed,174.59
20251002-000699,2025-10-02 19:56:07,19,8570,Home & Garden,completed,332.33
20251002-000700,2025-10-02 20:33:09,20,8956,Electronics,processing,621.69
20251002-000701,2025-10-02 21:10:08,21,6124,Toys,completed,481.46
20251002-000702,2025-10-02 13:00:48,13,6585,Toys,completed,589.21
20251002-000703,2025-10-02 09:14:40,9,5777,Electronics,completed,531.42
20251002-000704,2025-10-02 12:25:02,12,4900,Electronics,completed,670.44
20251002-000705,2025-10-02 13:50:10,13,7677,Home & Garden,completed,494.31
20251002-000706,2025-10-02 12:03:11,12,7981,Fashion,completed,549.52
20251002-000707,2025-10-02 19:42:09,19,7376,Toys,completed,341.36
20251002-000708,2025-10-02 09:04:24,9,1523,Home & Garden,completed,537.95
20251002-000709,2025-10-02 21:34:48,21,3393,Fashion,completed,390.58
20251002-000710,2025-10-02 14:12:48,14,3593,Home & Garden,completed,382.03
20251002-000711,2025-10-02 11:09:24,11,8240,Toys,completed,584.21
20251002-000712,2025-10-02 15:10:10,15,7937,Electronics,completed,585.24
20251002-000713,2025-10-02 14:17:53,14,7190,Electronics,returned,703.27
20251002-000714,2025-10-02 14:33:35,14,6240,Fashion,completed,693.49
20251002-000715,2025-10-02 16:38:38,16,7493,Books,shipped,587.6
20251002-000716,2025-10-02 08:40:52,8,3878,Fashion,completed,191.93
20251002-000717,2025-10-02 17:41:25,17,5143,Books,shipped,724.15
20251002-000718,2025-10-02 13:49:13,13,4644,Home & Garden,shipped,587.7
20251002-000719,2025-10-02 13:22:38,13,5432,Home & Garden,completed,335.12
20251002-000720,2025-10-02 13:06:55,13,2276,Toys,returned,559.34
20251002-000721,2025-10-02 20:58:39,20,6811,Books,completed,294.41
20251002-000722,2025-10-02 19:38:00,19,1302,Toys,completed,542.79
20251002-000723,2025-10-02 13:02:55,13,1638,Electronics,shipped,252.56
20251002-000724,2025-10-02 19:11:53,19,1055,Books,processing,328.77
20251002-000725,2025-10-02 17:06:03,17,9717,Fashion,completed,556.49
20251002-000726,2025-10-02 14:48:29,14,9150,Electronics,completed,610.93
20251002-000727,2025-10-02 21:25:11,21,3125,Electronics,completed,498.82
20251002-000728,2025-10-02 17:32:55,17,1364,Fashion,completed,407.07
20251002-000729,2025-10-02 13:36:34,13,7809,Electronics,shipped,132.77
20251002-000730,2025-10-02 08:47:12,8,5621,Books,completed,418.65
20251002-000731,2025-10-02 10:14:51,10,6126,Toys,completed,530.02
20251002-000732,2025-10-02 09:01:30,9,6122,El,completed,461.57
20251002-000744,2025-10-02 21:00:32,21,2906,Home & Garden,completed,693.33ectronics,completed,402.49
20251002-000733,2025-10-02 13:40:37,13,2646,Books,completed,446.61
20251002-000734,2025-10-02 15:06:42,15,1918,Home & Garden,completed,422.16
20251002-000735,2025-10-02 10:31:22,10,3797,Books,shipped,401.74
20251002-000736,2025-10-02 17:03:03,17,7506,Toys,returned,461.38
20251002-000737,2025-10-02 15:19:51,15,6870,Books,processing,409.1
20251002-000738,2025-10-02 15:49:15,15,2531,Fashion,completed,666.49
20251002-000739,2025-10-02 12:52:06,12,9172,Toys,processing,119.04
20251002-000740,2025-10-02 15:35:21,15,4345,Home & Garden,shipped,368.12
20251002-000741,2025-10-02 13:31:28,13,8673,Fashion,shipped,319.46
20251002-000742,2025-10-02 12:27:10,12,7949,Books,completed,482.87
20251002-000743,2025-10-02 16:12:55,16,7882,Toys
20251002-000745,2025-10-02 14:59:57,14,4086,Fashion,completed,742.67
20251002-000746,2025-10-02 15:55:28,15,9152,Home & Garden,completed,334.04
20251002-000747,2025-10-02 08:34:58,8,6750,Books,completed,450.08
20251002-000748,2025-10-02 18:47:38,18,9905,Home & Garden,completed,479.45
20251002-000749,2025-10-02 09:29:11,9,2062,Electronics,shipped,330.33
20251002-000750,2025-10-02 15:53:06,15,2976,Fashion,completed,544.26
20251002-000751,2025-10-02 19:35:58,19,2296,Home & Garden,completed,414.07
20251002-000752,2025-10-02 16:56:54,16,7229,Books,returned,289.85
