transaction_id,transaction_timestamp,transaction_hour,user_id,category,status,amount
20251004-000361,2025-10-04 08:37:15,8,6177.0,Electronics,completed,201.81
20251004-000362,2025-10-04 10:13:30,10,9932.0,Fashion,completed,179.36
20251004-000363,2025-10-04 19:50:52,19,9308.0,Fashion,shipped,93.58
20251004-000364,2025-10-04 11:25:41,11,6949.0,Electronics,completed,101.34
20251004-000365,2025-10-04 15:47:24,15,3838.0,Toys,completed,56.13
20251004-000366,2025-10-04 13:20:43,13,2150.0,Fashion,shipped,173.02
20251004-000367,2025-10-04 18:53:11,18,8560.0,Toys,completed,82.52
20251004-000368,2025-10-04 09:55:25,9,2931.0,Electronics,completed,64.06
20251004-000369,2025-10-04 22:38:36,22,2664.0,Toys,processing,213.75
20251004-000370,2025-10-04 16:29:47,16,2081.0,Home & Garden,completed,188.41
20251004-000371,2025-10-04 21:58:32,21,1512.0,Books,processing,133.34
20251004-000372,2025-10-04 09:07:27,9,8805.0,Fashion,shipped,143.3
20251004-000373,2025-10-04 20:50:08,20,6237.0,Books,shipped,29.63
20251004-000374,2025-10-04 22:19:11,22,1559.0,Toys,completed,195.84
20251004-000375,2025-10-04 19:47:04,19,4672.0,Fashion,returned,115.36
20251004-000376,2025-10-04 12:31:53,12,8404.0,Toys,completed,166.51
20251004-000377,2025-10-04 19:21:51,19,4343.0,Home & Garden,shipped,25.57
20251004-000378,2025-10-04 11:58:53,11,5070.0,Electronics,completed,198.88
20251004-000379,2025-10-04 20:06:27,20,1580.0,Fashion,completed,112.36
20251004-000380,2025-10-04 14:08:55,14,8004.0,Home & Garden,completed,81.2
20251004-000381,2025-10-04 15:44:34,15,9130.0,Home & Garden,processing,133.02
20251004-000382,2025-10-04 12:00:04,12,4147.0,Fashion,returned,120.18
20251004-000383,2025-10-04 17:28:33,17,5249.0,Toys,completed,203.71
20251004-000384,2025-10-04 21:07:45,21,2679.0,Home & Garden,completed,128.98
20251004-000385,2025-10-04 21:55:33,21,4506.0,Books,shipped,218.13
20251004-000386,2025-10-04 12:53:12,12,8253.0,Home & Garden,completed,166.51
20251004-000387,2025-10-04 09:03:38,9,3744.0,Toys,completed,194.72
20251004-000388,2025-10-04 15:34:41,15,6188.0,Toys,shipped,149.89
20251004-000389,2025-10-04 21:58:44,21,3141.0,Books,completed,213.6
20251004-000390,2025-10-04 09:02:47,9,7617.0,Home & Garden,returned,92.32
20251004-000391,2025-10-04 17:53:57,17,3479.0,Toys,completed,155.68
20251004-000392,2025-10-04 19:44:13,19,7484.0,Fashion,completed,130.18
20251004-000393,2025-10-04 13:39:10,13,8421.0,Electronics,completed,219.83
20251004-000394,2025-10-04 15:06:41,15,5452.0,Electronics,shipped,224.95
20251004-000395,2025-10-04 13:26:37,13,6881.0,Electronics,completed,150.02
20251004-000396,2025-10-04 11:00:03,11,7665.0,Home & Garden,shipped,85.42
20251004-000397,2025-10-04 20:26:52,20,3849.0,Books,completed,171.35
20251004-000398,2025-10-04 11:15:32,11,8390.0,Toys,processing,66.77
20251004-000399,2025-10-04 13:37:06,13,7905.0,Fashion,completed,231.31
20251004-000400,2025-10-04 21:06:55,21,3489.0,Fashion,completed,126.34
20251004-000401,2025-10-04 22:43:40,22,5611.0,Home & Garden,shipped,148.47
20251004-000402,2025-10-04 20:22:07,20,3839.0,Electronics,completed,115.95
20251004-000403,2025-10-04 11:40:36,11,9527.0,Home & Garden,completed,104.91
20251004-000404,2025-10-04 15:58:50,15,6878.0,Books,processing,186.86
20251004-000405,2025-10-04 16:10:09,16,7303.0,Books,completed,142.07
20251004-000406,2025-10-04 08:41:42,8,1851.0,Toys,shipped,152.12
20251004-000407,2025-10-04 20:52:56,20,2687.0,Toys,completed,99.81
20251004-000408,2025-10-04 11:32:14,11,7833.0,Books,shipped,192.8
20251004-000409,2025-10-04 11:49:37,11,3427.0,Books,completed,197.89
20251004-000410,2025-10-04 09:35:14,9,5000.0,Books,completed,139.55
20251004-000411,2025-10-04 13:36:04,13,6052.0,Home & Garden,returned,213.4
20251004-000412,2025-10-04 10:40:28,10,3738.0,Books,shipped,144.79
20251004-000413,2025-10-04 14:58:18,14,6732.0,Fashion,completed,188.99
20251004-000414,2025-10-04 20:16:53,20,6387.0,Electronics,completed,68.85
20251004-000415,2025-10-04 18:34:50,18,9002.0,Books,processing,167.67
20251004-000416,2025-10-04 18:47:09,18,6536.0,Electronics,completed,136.43
20251004-000417,2025-10-04 12:04:11,12,4913.0,Home & Garden,shipped,157.78
20251004-000418,2025-10-04 11:47:53,11,2066.0,Electronics,shipped,155.53
20251004-000419,2025-10-04 12:31:03,12,8723.0,Home & Garden,completed,156.28
20251004-000420,2025-10-04 15:02:30,15,5380.0,Fashion,completed,180.79
20251004-000421,2025-10-04 10:51:17,10,5107.0,Home & Garden,shipped,121.74
20251004-000422,2025-10-04 21:46:15,21,6726.0,Home & Garden,completed,178.45
20251004-000423,2025-10-04 14:34:39,14,4373.0,Toys,completed,211.63
20251004-000424,2025-10-04 22:51:35,22,9945.0,Books,processing,79.49
20251004-000425,2025-10-04 21:13:24,21,3082.0,Books,completed,110.97
20251004-000426,2025-10-04 13:47:22,13,9967.0,Fashion,shipped,113.07
20251004-000427,2025-10-04 19:30:11,19,7748.0,Fashion,completed,95.4
20251004-000428,2025-10-04 08:30:33,8,1417.0,Books,completed,126.27
20251004-000429,2025-10-04 20:16:35,20,9306.0,Toys,completed,201.66
20251004-000430,2025-10-04 14:59:36,14,9808.0,Books,completed,222.38
20251004-000431,2025-10-04 21:23:02,21,4974.0,Toys,completed,155.31
20251004-000432,2025-10-04 20:51:08,20,4267.0,Fashion,completed,133.79
20251004-000433,2025-10-04 14:22:52,14,1825.0,Electronics,shipped,190.15
20251004-000434,2025-10-04 21:17:17,21,8668.0,Fashion,completed,31.8
20251004-000435,2025-10-04 22:49:42,22,6745.0,Fashion,completed,97.24
20251004-000436,2025-10-04 19:53:34,19,1412.0,Home & Garden,completed,33.92
20251004-000437,2025-10-04 08:13:56,8,8543.0,Home & Garden,completed,96.72
20251004-000438,2025-10-04 16:49:54,16,8587.0,Home & Garden,completed,111.65
20251004-000439,2025-10-04 13:14:33,13,1728.0,Home & Garden,completed,223.88
20251004-000440,2025-10-04 22:14:40,22,8164.0,Toys,completed,11.95
20251004-000441,2025-10-04 19:05:13,19,9867.0,Books,completed,129.16
20251004-000442,2025-10-04 09:26:03,9,6988.0,Electronics,completed,180.98
20251004-000443,2025-10-04 12:14:28,12,3504.0,Fashion,shipped,170.54
20251004-000444,2025-10-04 20:49:40,20,3967.0,Toys,completed,223.09
20251004-000445,2025-10-04 18:35:44,18,3786.0,Electronics,completed,158.05
20251004-000446,2025-10-04 11:54:49,11,2122.0,Toys,shipped,168.71
20251004-000447,2025-10-04 14:07:14,14,5079.0,Toys,completed,58.07
20251004-000448,2025-10-04 15:14:27,15,2571.0,Fashion,processing,100.59
20251004-000449,2025-10-04 18:02:41,18,6073.0,Books,completed,60.86
20251004-000450,2025-10-04 21:46:15,21,6104.0,Home & Garden,completed,178.63
20251004-000451,2025-10-04 22:12:11,22,3143.0,Books,completed,167.43
20251004-000452,2025-10-04 18:40:51,18,7806.0,Fashion,completed,165.68
20251004-000453,2025-10-04 08:33:04,8,8357.0,Fashion,shipped,105.93
20251004-000454,2025-10-04 12:23:33,12,4440.0,Fashion,completed,101.35
20251004-000455,2025-10-04 22:39:41,22,4766.0,Electronics,processing,160.47
20251004-000456,2025-10-04 10:31:00,10,6644.0,Books,completed,116.53
20251004-000457,2025-10-04 08:31:38,8,3914.0,Books,completed,98.98
20251004-000458,2025-10-04 19:29:31,19,5968.0,Toys,completed,124.58
20251004-000459,2025-10-04 10:51:25,10,6917.0,Toys,completed,116.96
20251004-000460,2025-10-04 21:48:16,21,9787.0,Toys,completed,106.66
20251004-000461,2025-10-04 13:12:47,13,1728.0,Fashion,shipped,88.71
20251004-000462,2025-10-04 21:00:58,21,2365.0,Books,processing,172.43
20251004-000463,2025-10-04 14:33:26,14,5492.0,Fashion,completed,227.8
20251004-000464,2025-10-04 15:14:23,15,1698.0,Electronics,shipped,148.05
20251004-000465,2025-10-04 20:43:34,20,8186.0,Toys,returned,161.12
20251004-000466,2025-10-04 18:13:45,18,1395.0,Fashion,processing,176.82
20251004-000467,2025-10-04 11:56:41,11,8400.0,Fashion,completed,168.33
20251004-000468,2025-10-04 10:28:53,10,9082.0,Electronics,shipped,107.65
20251004-000469,2025-10-04 12:33:38,12,5171.0,Home & Garden,completed,235.99
20251004-000470,2025-10-04 16:17:25,16,5360.0,Books,returned,112.13
20251004-000471,2025-10-04 20:53:48,20,3502.0,Home & Garden,completed,182.4
20251004-000472,2025-10-04 13:06:37,13,1717.0,Toys,completed,176.51
20251004-000473,2025-10-04 22:28:22,22,3782.0,Fashion,shipped,52.08
20251004-000474,2025-10-04 16:54:21,16,5946.0,Electronics,completed,132.06
20251004-000475,2025-10-04 22:30:03,22,6486.0,Electronics,returned,152.83
20251004-000476,2025-10-04 13:24:48,13,9335.0,Books,returned,156.66
20251004-000477,2025-10-04 09:37:58,9,5980.0,Home & Garden,shipped,165.07
20251004-000478,2025-10-04 20:13:08,20,8266.0,Books,completed,187.88
20251004-000479,2025-10-04 12:07:03,12,5491.0,Fashion,shipped,149.62
20251004-000480,2025-10-04 19:26:06,19,8192.0,Books,completed,167.73
20251004-000481,2025-10-04 18:53:22,18,6588.0,Electronics,completed,147.75
20251004-000482,2025-10-04 16:01:01,16,8651.0,Electronics,processing,99.13
20251004-000483,2025-10-04 15:16:48,15,4636.0,Toys,completed,151.62
20251004-000484,2025-10-04 14:36:23,14,2167.0,Toys,completed,187.45
20251004-000485,2025-10-04 08:13:39,8,2062.0,Fashion,returned,205.44
20251004-000486,2025-10-04 11:24:54,11,3156.0,Home & Garden,completed,176.87
20251004-000487,2025-10-04 19:55:30,19,8860.0,Books,completed,216.72
20251004-000488,2025-10-04 14:29:46,14,6161.0,Fashion,processing,170.94
20251004-000489,2025-10-04 18:28:30,18,6305.0,Toys,completed,193.19
20251004-000490,2025-10-04 14:19:46,14,7541.0,Books,shipped,196.87
20251004-000491,2025-10-04 22:20:39,22,5729.0,Toys,returned,138.83
20251004-000492,2025-10-04 13:52:47,13,8330.0,Books,processing,186.3
20251004-000493,2025-10-04 15:21:50,15,6334.0,Home & Garden,shipped,102.97
20251004-000494,2025-10-04 18:34:42,18,9924.0,Fashion,completed,167.49
20251004-000495,2025-10-04 20:36:33,20,5330.0,Books,completed,178.85
20251004-000496,2025-10-04 13:15:54,13,9010.0,Electronics,processing,202.55
20251004-000497,2025-10-04 17:49:23,17,7801.0,Electronics,processing,191.04
20251004-000498,2025-10-04 10:57:48,10,5846.0,Books,completed,203.21
20251004-000499,2025-10-04 11:48:59,11,7731.0,Books,completed,145.03
20251004-000500,2025-10-04 21:42:25,21,8241.0,Books,completed,132.73
20251004-000501,2025-10-04 10:16:15,10,1953.0,Electronics,completed,136.26
20251004-000502,2025-10-04 08:15:56,8,3539.0,Electronics,shipped,163.31
20251004-000503,2025-10-04 22:57:46,22,8056.0,Books,completed,59.56
20251004-000504,2025-10-04 17:54:12,17,2542.0,Toys,processing,216.59
20251004-000505,2025-10-04 12:01:14,12,6293.0,Toys,shipped,152.19
20251004-000506,2025-10-04 22:03:26,22,2191.0,Home & Garden,completed,129.25
20251004-000507,2025-10-04 08:20:03,8,7313.0,Fashion,shipped,23.51
20251004-000508,2025-10-04 08:38:15,8,7938.0,Toys,completed,148.16
20251004-000509,2025-10-04 09:33:29,9,3681.0,Electronics,completed,140.08
20251004-000510,2025-10-04 20:29:43,20,2540.0,Toys,shipped,105.15
20251004-000511,2025-10-04 11:05:29,11,7172.0,Home & Garden,processing,116.35
20251004-000512,2025-10-04 13:16:35,13,6541.0,Home & Garden,processing,148.67
20251004-000513,2025-10-04 15:38:02,15,2365.0,Fashion,completed,120.59
20251004-000514,2025-10-04 20:24:21,20,9691.0,Toys,completed,178.59
20251004-000515,2025-10-04 10:04:48,10,9702.0,Electronics,shipped,112.56
20251004-000516,2025-10-04 08:04:21,8,8494.0,Electronics,completed,157.73
20251004-000517,2025-10-04 10:19:49,10,5312.0,Books,completed,209.0
20251004-000518,2025-10-04 19:15:56,19,2324.0,Electronics,completed,148.17
20251004-000519,2025-10-04 10:50:49,10,4141.0,Fashion,shipped,167.8
20251004-000520,2025-10-04 12:40:54,12,8419.0,Fashion,completed,164.63
20251004-000521,2025-10-04 18:36:59,18,4486.0,Electronics,shipped,150.4
20251004-000522,2025-10-04 19:39:48,19,2810.0,Electronics,returned,146.65
20251004-000523,2025-10-04 19:08:11,19,7588.0,Books,completed,121.43
20251004-000524,2025-10-04 11:04:54,11,3923.0,Electronics,completed,157.55
20251004-000525,2025-10-04 20:41:20,20,6301.0,Books,completed,135.84
20251004-000526,2025-10-04 11:56:55,11,5186.0,Books,processing,227.3
20251004-000527,2025-10-04 16:01:03,16,9905.0,Electronics,completed,190.56
20251004-000528,2025-10-04 14:08:30,14,6977.0,Home & Garden,completed,77.36
20251004-000529,2025-10-04 11:42:43,11,5268.0,Home & Garden,completed,80.14
20251004-000530,2025-10-04 10:35:30,10,5748.0,Books,shipped,143.48
20251004-000531,2025-10-04 13:21:57,13,5849.0,Electronics,completed,130.23
20251004-000532,2025-10-04 10:21:22,10,4709.0,Home & Garden,shipped,140.84
20251004-000533,2025-10-04 13:21:53,13,7619.0,Electronics,processing,182.56
20251004-000534,2025-10-04 18:33:52,18,9647.0,Electronics,completed,165.79
20251004-000535,2025-10-04 20:54:19,20,4072.0,Electronics,processing,165.28
20251004-000536,2025-10-04 18:28:14,18,7530.0,Toys,completed,222.31
20251004-000537,2025-10-04 20:37:22,20,1504.0,Electronics,processing,80.56
20251004-000538,2025-10-04 20:58:27,20,2214.0,Toys,shipped,155.2
20251004-000539,2025-10-04 19:45:15,19,2531.0,Books,processing,121.05
20251004-000540,2025-10-04 16:32:36,16,8576.0,Home & Garden,completed,221.77
20251004-000541,2025-10-04 13:17:20,13,1823.0,Home & Garden,completed,39.53
20251004-000542,2025-10-04 19:06:14,19,1928.0,Home & Garden,completed,41.73
20251004-000543,2025-10-04 11:00:16,11,6029.0,Home & Garden,completed,165.23
20251004-000544,2025-10-04 22:32:49,22,1133.0,Home & Garden,completed,206.31
20251004-000545,2025-10-04 12:00:36,12,3105.0,Home & Garden,completed,188.66
20251004-000546,2025-10-04 20:23:12,20,4627.0,Home & Garden,completed,109.95
20251004-000547,2025-10-04 13:03:18,13,7316.0,Books,completed,225.32
20251004-000548,2025-10-04 18:03:29,18,2852.0,Electronics,processing,88.43
20251004-000549,2025-10-04 10:17:44,10,5910.0,Fashion,completed,215.37
20251004-000550,2025-10-04 15:26:17,15,5175.0,Toys,completed,95.04
20251004-000551,2025-10-04 11:42:13,11,6348.0,Fashion,completed,132.41
20251004-000552,2025-10-04 15:58:35,15,7190.0,Fashion,completed,181.96
20251004-000553,2025-10-04 17:31:35,17,2256.0,Electronics,returned,76.69
20251004-000554,2025-10-04 17:32:19,17,4376.0,Electronics,completed,223.45
20251004-000555,2025-10-04 10:27:51,10,6645.0,Electronics,shipped,132.1
20251004-000556,2025-10-04 17:41:18,17,4486.0,Home & Garden,returned,156.86
20251004-000557,2025-10-04 14:40:44,14,4584.0,Books,processing,208.11
20251004-000558,2025-10-04 18:54:43,18,9053.0,Home & Garden,shipped,110.34
20251004-000559,2025-10-04 20:35:06,20,4330.0,Books,processing,203.04
20251004-000560,2025-10-04 19:59:56,19,3703.0,Books,returned,232.03
20251004-000561,2025-10-04 16:05:43,16,9662.0,Fashion,shipped,117.22
20251004-000562,2025-10-04 11:15:52,11,9120.0,Fashion,completed,218.47
20251004-000563,2025-10-04 15:33:03,15,8114.0,Books,shipped,61.97
20251004-000564,2025-10-04 10:22:58,10,2353.0,Books,completed,169.48
20251004-000565,2025-10-04 14:49:33,14,6063.0,Home & Garden,shipped,88.57
20251004-000566,2025-10-04 10:41:01,10,9549.0,Home & Garden,completed,197.13
20251004-000567,2025-10-04 19:23:04,19,8575.0,Fashion,completed,193.02
20251004-000568,2025-10-04 22:55:54,22,1667.0,Electronics,completed,253.87
20251004-000569,2025-10-04 22:48:09,22,5468.0,Books,completed,221.06
20251004-000570,2025-10-04 14:12:31,14,7819.0,Home & Garden,completed,141.71
20251004-000571,2025-10-04 21:55:41,21,4719.0,Fashion,completed,95.91
20251004-000572,2025-10-04 18:17:40,18,3745.0,Home & Garden,completed,178.28
20251004-000573,2025-10-04 17:53:12,17,8483.0,Books,completed,146.96
20251004-000574,2025-10-04 17:12:38,17,1539.0,Books,processing,227.56
20251004-000575,2025-10-04 18:48:04,18,5964.0,Toys,completed,41.68
20251004-000576,2025-10-04 18:36:57,18,5835.0,Electronics,completed,259.4
20251004-000577,2025-10-04 13:42:09,13,4775.0,Toys,shipped,176.6
20251004-000578,2025-10-04 09:38:09,9,7042.0,Fashion,completed,109.35
20251004-000579,2025-10-04 18:41:37,18,8102.0,Home & Garden,completed,186.7
20251004-000580,2025-10-04 10:16:26,10,8312.0,Fashion,processing,214.87
20251004-000581,2025-10-04 13:14:59,13,6320.0,Books,processing,155.72
20251004-000582,2025-10-04 21:17:50,21,7132.0,Toys,completed,61.75
20251004-000583,2025-10-04 11:22:20,11,8891.0,Toys,completed,135.31
20251004-000584,2025-10-04 13:53:07,13,3779.0,Toys,returned,201.97
20251004-000585,2025-10-04 08:50:00,8,1924.0,Fashion,shipped,174.83
20251004-000586,2025-10-04 17:29:27,17,2581.0,Books,completed,142.17
20251004-000587,2025-10-04 19:57:48,19,8714.0,Home & Garden,processing,215.42
20251004-000588,2025-10-04 08:33:38,8,4324.0,Home & Garden,completed,186.97
20251004-000589,2025-10-04 10:57:13,10,6713.0,Fashion,completed,190.82
20251004-000590,2025-10-04 15:03:20,15,8026.0,Toys,completed,129.47
20251004-000591,2025-10-04 15:02:29,15,1255.0,Electronics,shipped,124.63
20251004-000592,2025-10-04 18:06:20,18,5804.0,Fashion,completed,65.0
20251004-000593,2025-10-04 11:55:48,11,2838.0,Fashion,shipped,137.03
20251004-000594,2025-10-04 13:17:08,13,1009.0,Books,completed,196.77
20251004-000595,2025-10-04 22:41:16,22,3871.0,Home & Garden,completed,139.8
20251004-000596,2025-10-04 15:06:04,15,9989.0,Fashion,completed,172.28
20251004-000597,2025-10-04 14:39:57,14,8409.0,Fashion,shipped,205.56
20251004-000598,2025-10-04 18:05:56,18,8418.0,Toys,completed,168.64
20251004-000599,2025-10-04 14:21:30,14,6124.0,Toys,completed,173.53
20251004-000600,2025-10-04 20:57:51,20,2015.0,Electronics,processing,82.11
20251004-000601,2025-10-04 11:00:39,11,3193.0,Books,completed,133.87
20251004-000602,2025-10-04 16:03:37,16,9415.0,Electronics,returned,236.33
20251004-000603,2025-10-04 19:45:42,19,8449.0,Toys,completed,155.19
20251004-000604,2025-10-04 17:48:18,17,5158.0,Home & Garden,shipped,244.84
20251004-000605,2025-10-04 13:51:35,13,4925.0,Toys,completed,113.84
20251004-000606,2025-10-04 21:49:49,21,7970.0,Books,processing,161.7
20251004-000607,2025-10-04 19:42:32,19,7938.0,Toys,completed,130.87
20251004-000608,2025-10-04 18:28:12,18,5784.0,Books,completed,179.6
20251004-000609,2025-10-04 10:20:13,10,5000.0,Books,completed,194.75
20251004-000610,2025-10-04 12:25:55,12,2633.0,Books,completed,180.12
20251004-000611,2025-10-04 12:13:32,12,8266.0,Books,completed,202.09
20251004-000612,2025-10-04 21:08:28,21,9702.0,Books,processing,149.34
20251004-000613,2025-10-04 12:58:42,12,1384.0,Home & Garden,completed,140.47
20251004-000614,2025-10-04 15:46:48,15,1404.0,Electronics,shipped,62.09
20251004-000615,2025-10-04 16:11:35,16,9175.0,Fashion,shipped,181.92
20251004-000616,2025-10-04 20:41:57,20,3000.0,Electronics,shipped,158.61
20251004-000617,2025-10-04 16:50:43,16,6989.0,Books,completed,146.6
20251004-000618,2025-10-04 20:55:09,20,2460.0,Home & Garden,completed,140.46
20251004-000619,2025-10-04 13:50:30,13,8190.0,Toys,shipped,148.16
20251004-000620,2025-10-04 13:05:05,13,8140.0,Home & Garden,returned,138.19
20251004-000621,2025-10-04 16:19:56,16,4636.0,Books,completed,123.6
20251004-000622,2025-10-04 11:23:00,11,5809.0,Home & Garden,completed,161.98
20251004-000623,2025-10-04 13:26:06,13,5178.0,Home & Garden,completed,174.21
20251004-000624,2025-10-04 11:37:57,11,8245.0,Books,returned,111.47
20251004-000625,2025-10-04 18:07:26,18,7600.0,Home & Garden,completed,129.96
20251004-000626,2025-10-04 08:00:20,8,6997.0,Fashion,completed,139.77
20251004-000627,2025-10-04 14:53:27,14,3048.0,Fashion,processing,150.24
20251004-000628,2025-10-04 21:48:15,21,5780.0,Home & Garden,completed,143.59
20251004-000629,2025-10-04 17:48:55,17,1716.0,Toys,completed,182.99
20251004-000630,2025-10-04 18:23:45,18,8939.0,Books,shipped,67.38
20251004-000631,2025-10-04 19:46:22,19,6565.0,Fashion,processing,76.25
20251004-000632,2025-10-04 13:06:51,13,5544.0,Toys,completed,159.68
20251004-000633,2025-10-04 16:18:19,16,5976.0,Home & Garden,completed,119.87
20251004-000634,2025-10-04 14:21:37,14,4419.0,Toys,completed,194.21
20251004-000635,2025-10-04 20:56:53,20,8239.0,Electronics,completed,208.49
20251004-000636,2025-10-04 14:54:24,14,1249.0,Fashion,shipped,161.69
20251004-000637,2025-10-04 09:59:27,9,9865.0,Home & Garden,completed,96.4
20251004-000638,2025-10-04 19:34:04,19,1770.0,Books,completed,202.73
20251004-000639,2025-10-04 18:29:55,18,5363.0,Home & Garden,completed,159.95
20251004-000640,2025-10-04 22:28:20,22,2077.0,Books,completed,75.65
20251004-000641,2025-10-04 16:21:17,16,9427.0,Home & Garden,completed,80.07
20251004-000642,2025-10-04 17:10:46,17,9580.0,Toys,processing,225.85
20251004-000643,2025-10-04 16:19:05,16,8901.0,Toys,completed,217.56
20251004-000644,2025-10-04 13:28:56,13,5858.0,Toys,processing,24.14
20251004-000645,2025-10-04 20:50:28,20,7544.0,Electronics,processing,82.11
20251004-000646,2025-10-04 10:40:18,10,5719.0,Books,completed,207.04
20251004-000647,2025-10-04 08:41:32,8,3814.0,Toys,completed,149.08
20251004-000648,2025-10-04 11:33:00,11,4374.0,Electronics,completed,185.09
20251004-000649,2025-10-04 21:00:44,21,2252.0,Books,completed,146.9
20251004-000650,2025-10-04 21:30:02,21,7996.0,Home & Garden,completed,182.72
20251004-000651,2025-10-04 10:29:41,10,5673.0,Electronics,completed,150.29
20251004-000652,2025-10-04 21:47:20,21,5530.0,Fashion,completed,128.12
20251004-000653,2025-10-04 19:17:34,19,7881.0,Electronics,processing,202.94
20251004-000654,2025-10-04 08:54:40,8,7949.0,Electronics,completed,160.1
20251004-000655,2025-10-04 10:57:39,10,7241.0,Books,processing,182.62
20251004-000656,2025-10-04 21:16:02,21,9017.0,Home & Garden,completed,157.87
20251004-000657,2025-10-04 21:37:24,21,7941.0,Fashion,processing,125.68
20251004-000658,2025-10-04 11:13:44,11,8002.0,Toys,completed,230.42
20251004-000659,2025-10-04 20:22:37,20,2331.0,Toys,completed,167.75
20251004-000660,2025-10-04 20:24:44,20,5261.0,Electronics,shipped,132.25
20251004-000661,2025-10-04 22:14:54,22,8648.0,Books,completed,213.92
20251004-000662,2025-10-04 21:45:19,21,6115.0,Books,completed,83.96
20251004-000663,2025-10-04 15:55:51,15,5637.0,Toys,processing,261.81
20251004-000664,2025-10-04 16:21:43,16,5854.0,Fashion,completed,141.04
20251004-000665,2025-10-04 10:02:44,10,4177.0,Home & Garden,completed,86.6
20251004-000666,2025-10-04 13:55:33,13,8730.0,Fashion,shipped,245.3
20251004-000667,2025-10-04 17:54:20,17,3180.0,Home & Garden,processing,126.84
20251004-000668,2025-10-04 18:18:55,18,5892.0,Toys,shipped,162.16
20251004-000669,2025-10-04 22:56:54,22,8043.0,Home & Garden,completed,185.88
20251004-000670,2025-10-04 12:43:47,12,1137.0,Books,shipped,209.21
20251004-000671,2025-10-04 13:33:22,13,7327.0,Electronics,completed,164.99
20251004-000672,2025-10-04 11:34:05,11,4472.0,Electronics,shipped,117.63
20251004-000673,2025-10-04 17:49:50,17,6449.0,Toys,returned,160.95
20251004-000674,2025-10-04 13:00:52,13,3832.0,Books,shipped,129.03
20251004-000675,2025-10-04 14:51:12,14,4579.0,Fashion,processing,162.45
20251004-000676,2025-10-04 16:20:48,16,6971.0,Books,completed,231.41
20251004-000677,2025-10-04 17:28:22,17,5164.0,Electronics,shipped,187.8
20251004-000678,2025-10-04 14:05:08,14,8941.0,Electronics,processing,160.33
20251004-000679,2025-10-04 13:36:16,13,6569.0,Books,completed,186.92
20251004-000680,2025-10-04 08:00:01,8,5300.0,Books,processing,190.5
20251004-000681,2025-10-04 09:50:18,9,7269.0,Electronics,completed,96.11
20251004-000682,2025-10-04 08:00:18,8,4818.0,Fashion,shipped,152.09
20251004-000683,2025-10-04 16:26:55,16,2906.0,Toys,processing,278.13
20251004-000684,2025-10-04 17:20:06,17,7254.0,Toys,shipped,210.64
20251004-000685,2025-10-04 17:52:53,17,1760.0,Books,completed,124.83
20251004-000686,2025-10-04 16:15:41,16,8830.0,Toys,completed,119.84
20251004-000687,2025-10-04 14:43:41,14,8350.0,Electronics,completed,118.17
20251004-000688,2025-10-04 20:58:58,20,7238.0,Electronics,processing,193.32
20251004-000689,2025-10-04 09:53:19,9,7090.0,Books,completed,230.38
20251004-000690,2025-10-04 13:39:08,13,7031.0,Books,completed,179.11
20251004-000691,2025-10-04 18:25:16,18,8687.0,Books,shipped,157.86
20251004-000692,2025-10-04 11:15:26,11,9472.0,Fashion,completed,127.79
20251004-000693,2025-10-04 08:27:46,8,2887.0,Toys,shipped,166.47
20251004-000694,2025-10-04 08:00:01,8,4266.0,Books,shipped,108.99
20251004-000695,2025-10-04 19:35:35,19,1666.0,Home & Garden,processing,53.21
20251004-000696,2025-10-04 12:09:18,12,5188.0,Home & Garden,completed,231.84
20251004-000697,2025-10-04 19:42:16,19,1671.0,Electronics,completed,99.71
20251004-000698,2025-10-04 09:16:04,9,7777.0,Toys,completed,133.76
20251004-000699,2025-10-04 11:56:38,11,8570.0,Books,completed,182.82
20251004-000700,2025-10-04 08:58:17,8,8956.0,Home & Garden,completed,221.72
20251004-000701,2025-10-04 11:22:52,11,6124.0,Toys,completed,162.86
20251004-000702,2025-10-04 18:06:53,18,6585.0,Electronics,shipped,90.31
20251004-000703,2025-10-04 13:43:58,13,5777.0,Fashion,shipped,134.93
20251004-000704,2025-10-04 17:52:06,17,4900.0,Toys,completed,116.08
20251004-000705,2025-10-04 11:06:16,11,7677.0,Toys,processing,148.09
20251004-000706,2025-10-04 08:43:38,8,7981.0,Fashion,returned,211.6
20251004-000707,2025-10-04 14:14:35,14,7376.0,Toys,processing,23.13
20251004-000708,2025-10-04 21:33:39,21,1523.0,Electronics,shipped,129.43
20251004-000709,2025-10-04 09:45:44,9,3393.0,Electronics,completed,125.8
20251004-000710,2025-10-04 16:44:03,16,3593.0,Fashion,completed,87.16
20251004-000711,2025-10-04 20:03:37,20,8240.0,Books,completed,179.27
20251004-000712,2025-10-04 10:13:24,10,7937.0,Home & Garden,completed,79.25
20251004-000713,2025-10-04 15:13:04,15,7190.0,Books,processing,85.01
20251004-000714,2025-10-04 20:15:29,20,6240.0,Toys,processing,192.55
20251004-000715,2025-10-04 15:06:11,15,7493.0,Home & Garden,completed,225.03
20251004-000716,2025-10-04 10:31:03,10,3878.0,Fashion,completed,146.2
20251004-000717,2025-10-04 11:18:23,11,5143.0,Fashion,processing,89.13
20251004-000718,2025-10-04 09:01:28,9,4644.0,Home & Garden,completed,114.72
